date,cap_mw,cum_mw
2015-08-17,0,14.8643528
2015-08-18,0,14.8643528
2015-08-19,0,14.8643528
2015-08-20,0,14.8643528
2015-08-21,0,14.8643528
2015-08-22,0,14.8643528
2015-08-23,0,14.8643528
2015-08-24,0,14.8643528
2015-08-25,0.548084,15.4124368
2015-08-26,0,15.4124368
2015-08-27,0.091005,15.503441800000001
2015-08-28,0,15.503441800000001
2015-08-29,0,15.503441800000001
2015-08-30,0,15.503441800000001
2015-08-31,0,15.503441800000001
2015-09-01,0,15.503441800000001
2015-09-02,0.129438,15.6328798
2015-09-03,0.0138,15.6466798
2015-09-04,0,15.6466798
2015-09-05,0,15.6466798
2015-09-06,0,15.6466798
2015-09-07,0,15.6466798
2015-09-08,0.00972,15.6563998
2015-09-09,0,15.6563998
2015-09-10,0,15.6563998
2015-09-11,0,15.6563998
2015-09-12,0,15.6563998
2015-09-13,0,15.6563998
2015-09-14,0,15.6563998
2015-09-15,0,15.6563998
2015-09-16,0.069676,15.7260758
2015-09-17,0,15.7260758
2015-09-18,0,15.7260758
2015-09-19,0,15.7260758
2015-09-20,0,15.7260758
2015-09-21,0,15.7260758
2015-09-22,0,15.7260758
2015-09-23,0,15.7260758
2015-09-24,0,15.7260758
2015-09-25,0.116841,15.8429168
2015-09-26,0,15.8429168
2015-09-27,0,15.8429168
2015-09-28,0,15.8429168
2015-09-29,0,15.8429168
2015-09-30,0,15.8429168
2015-10-01,0.150482,15.9933988
2015-10-02,0,15.9933988
2015-10-03,0,15.9933988
2015-10-04,0,15.9933988
2015-10-05,0,15.9933988
2015-10-06,0,15.9933988
2015-10-07,0,15.9933988
2015-10-08,0,15.9933988
2015-10-09,0,15.9933988
2015-10-10,0,15.9933988
2015-10-11,0,15.9933988
2015-10-12,0,15.9933988
2015-10-13,0,15.9933988
2015-10-14,0,15.9933988
2015-10-15,0,15.9933988
2015-10-16,0,15.9933988
2015-10-17,0,15.9933988
2015-10-18,0,15.9933988
2015-10-19,0,15.9933988
2015-10-20,0,15.9933988
2015-10-21,0,15.9933988
2015-10-22,0,15.9933988
2015-10-23,0,15.9933988
2015-10-24,0,15.9933988
2015-10-25,0,15.9933988
2015-10-26,0,15.9933988
2015-10-27,0,15.9933988
2015-10-28,0,15.9933988
2015-10-29,0,15.9933988
2015-10-30,0.140995,16.1343938
2015-10-31,0,16.1343938
2015-11-01,0,16.1343938
2015-11-02,0,16.1343938
2015-11-03,0,16.1343938
2015-11-04,0,16.1343938
2015-11-05,0,16.1343938
2015-11-06,0,16.1343938
2015-11-07,0,16.1343938
2015-11-08,0,16.1343938
2015-11-09,0.578777,16.7131708
2015-11-10,0,16.7131708
2015-11-11,0,16.7131708
2015-11-12,0,16.7131708
2015-11-13,0,16.7131708
2015-11-14,0,16.7131708
2015-11-15,0,16.7131708
2015-11-16,0,16.7131708
2015-11-17,0,16.7131708
2015-11-18,0,16.7131708
2015-11-19,0,16.7131708
2015-11-20,0,16.7131708
2015-11-21,0,16.7131708
2015-11-22,0,16.7131708
2015-11-23,0.295902,17.0090728
2015-11-24,0.081644,17.0907168
2015-11-25,0,17.0907168
2015-11-26,0,17.0907168
2015-11-27,0,17.0907168
2015-11-28,0,17.0907168
2015-11-29,0,17.0907168
2015-11-30,0,17.0907168
2015-12-01,0,17.0907168
2015-12-02,0,17.0907168
2015-12-03,0,17.0907168
2015-12-04,0,17.0907168
2015-12-05,0,17.0907168
2015-12-06,0,17.0907168
2015-12-07,0,17.0907168
2015-12-08,0,17.0907168
2015-12-09,0,17.0907168
2015-12-10,0,17.0907168
2015-12-11,0,17.0907168
2015-12-12,0,17.0907168
2015-12-13,0,17.0907168
2015-12-14,0,17.0907168
2015-12-15,0,17.0907168
2015-12-16,0,17.0907168
2015-12-17,0,17.0907168
2015-12-18,0,17.0907168
2015-12-19,0,17.0907168
2015-12-20,0,17.0907168
2015-12-21,0,17.0907168
2015-12-22,0,17.0907168
2015-12-23,0,17.0907168
2015-12-24,0,17.0907168
2015-12-25,0,17.0907168
2015-12-26,0,17.0907168
2015-12-27,0,17.0907168
2015-12-28,0,17.0907168
2015-12-29,0,17.0907168
2015-12-30,0.287634,17.3783508
2015-12-31,0.248568,17.6269188
2016-01-01,0,17.6269188
2016-01-02,0,17.6269188
2016-01-03,0,17.6269188
2016-01-04,0,17.6269188
2016-01-05,0,17.6269188
2016-01-06,0,17.6269188
2016-01-07,0,17.6269188
2016-01-08,0,17.6269188
2016-01-09,0,17.6269188
2016-01-10,0,17.6269188
2016-01-11,0,17.6269188
2016-01-12,0,17.6269188
2016-01-13,0,17.6269188
2016-01-14,0,17.6269188
2016-01-15,0,17.6269188
2016-01-16,0,17.6269188
2016-01-17,0,17.6269188
2016-01-18,0,17.6269188
2016-01-19,0,17.6269188
2016-01-20,0,17.6269188
2016-01-21,0,17.6269188
2016-01-22,0,17.6269188
2016-01-23,0,17.6269188
2016-01-24,0,17.6269188
2016-01-25,0,17.6269188
2016-01-26,0,17.6269188
2016-01-27,0,17.6269188
2016-01-28,0,17.6269188
2016-01-29,0.387973,18.0148918
2016-01-30,0,18.0148918
2016-01-31,0,18.0148918
2016-02-01,0,18.0148918
2016-02-02,0,18.0148918
2016-02-03,0,18.0148918
2016-02-04,0,18.0148918
2016-02-05,0,18.0148918
2016-02-06,0,18.0148918
2016-02-07,0,18.0148918
2016-02-08,0,18.0148918
2016-02-09,0,18.0148918
2016-02-10,0,18.0148918
2016-02-11,0.100109,18.1150008
2016-02-12,0,18.1150008
2016-02-13,0,18.1150008
2016-02-14,0,18.1150008
2016-02-15,0,18.1150008
2016-02-16,0,18.1150008
2016-02-17,0,18.1150008
2016-02-18,0,18.1150008
2016-02-19,0,18.1150008
2016-02-20,0,18.1150008
2016-02-21,0,18.1150008
2016-02-22,0,18.1150008
2016-02-23,0,18.1150008
2016-02-24,0,18.1150008
2016-02-25,0,18.1150008
2016-02-26,0,18.1150008
2016-02-27,0,18.1150008
2016-02-28,0,18.1150008
2016-02-29,0,18.1150008
2016-03-01,0,18.1150008
2016-03-02,0,18.1150008
2016-03-03,0.002475,18.1174758
2016-03-04,0,18.1174758
2016-03-05,0,18.1174758
2016-03-06,0,18.1174758
2016-03-07,0,18.1174758
2016-03-08,0,18.1174758
2016-03-09,0,18.1174758
2016-03-10,0,18.1174758
2016-03-11,0.003924,18.1213998
2016-03-12,0,18.1213998
2016-03-13,0,18.1213998
2016-03-14,0,18.1213998
2016-03-15,0,18.1213998
2016-03-16,0,18.1213998
2016-03-17,0,18.1213998
2016-03-18,0,18.1213998
2016-03-19,0,18.1213998
2016-03-20,0,18.1213998
2016-03-21,0,18.1213998
2016-03-22,0,18.1213998
2016-03-23,0.059294,18.1806938
2016-03-24,0,18.1806938
2016-03-25,0,18.1806938
2016-03-26,0,18.1806938
2016-03-27,0,18.1806938
2016-03-28,0,18.1806938
2016-03-29,0,18.1806938
2016-03-30,0,18.1806938
2016-03-31,0,18.1806938
2016-04-01,0,18.1806938
2016-04-02,0,18.1806938
2016-04-03,0,18.1806938
2016-04-04,0,18.1806938
2016-04-05,0,18.1806938
2016-04-06,0,18.1806938
2016-04-07,0,18.1806938
2016-04-08,0,18.1806938
2016-04-09,0,18.1806938
2016-04-10,0,18.1806938
2016-04-11,0,18.1806938
2016-04-12,0,18.1806938
2016-04-13,0.112278,18.2929718
2016-04-14,0,18.2929718
2016-04-15,0,18.2929718
2016-04-16,0,18.2929718
2016-04-17,0,18.2929718
2016-04-18,0,18.2929718
2016-04-19,0.092538,18.3855098
2016-04-20,0,18.3855098
2016-04-21,0,18.3855098
2016-04-22,0,18.3855098
2016-04-23,0,18.3855098
2016-04-24,0,18.3855098
2016-04-25,0,18.3855098
2016-04-26,0,18.3855098
2016-04-27,0,18.3855098
2016-04-28,0,18.3855098
2016-04-29,0,18.3855098
2016-04-30,0,18.3855098
2016-05-01,0,18.3855098
2016-05-02,0,18.3855098
2016-05-03,0,18.3855098
2016-05-04,0,18.3855098
2016-05-05,0.213722,18.5992318
2016-05-06,0,18.5992318
2016-05-07,0,18.5992318
2016-05-08,0,18.5992318
2016-05-09,0,18.5992318
2016-05-10,0,18.5992318
2016-05-11,0.073268,18.6724998
2016-05-12,0,18.6724998
2016-05-13,0,18.6724998
2016-05-14,0,18.6724998
2016-05-15,0,18.6724998
2016-05-16,0.0033,18.6757998
2016-05-17,0,18.6757998
2016-05-18,0.626065,19.3018648
2016-05-19,0,19.3018648
2016-05-20,0,19.3018648
2016-05-21,0,19.3018648
2016-05-22,0,19.3018648
2016-05-23,0,19.3018648
2016-05-24,0.404961,19.7068258
2016-05-25,0,19.7068258
2016-05-26,0,19.7068258
2016-05-27,0,19.7068258
2016-05-28,0,19.7068258
2016-05-29,0,19.7068258
2016-05-30,0,19.7068258
2016-05-31,0.08283,19.7896558
2016-06-01,0.05497,19.8446258
2016-06-02,0,19.8446258
2016-06-03,0,19.8446258
2016-06-04,0,19.8446258
2016-06-05,0,19.8446258
2016-06-06,0.5481929999999999,20.3928188
2016-06-07,0.28848999999999997,20.6813088
2016-06-08,0,20.6813088
2016-06-09,0,20.6813088
2016-06-10,0,20.6813088
2016-06-11,0,20.6813088
2016-06-12,0,20.6813088
2016-06-13,0,20.6813088
2016-06-14,0,20.6813088
2016-06-15,0,20.6813088
2016-06-16,0,20.6813088
2016-06-17,0,20.6813088
2016-06-18,0,20.6813088
2016-06-19,0,20.6813088
2016-06-20,0,20.6813088
2016-06-21,0.576091,21.2573998
2016-06-22,0,21.2573998
2016-06-23,0,21.2573998
2016-06-24,0,21.2573998
2016-06-25,0,21.2573998
2016-06-26,0,21.2573998
2016-06-27,0,21.2573998
2016-06-28,0,21.2573998
2016-06-29,0,21.2573998
2016-06-30,0,21.2573998
2016-07-01,0,21.2573998
2016-07-02,0,21.2573998
2016-07-03,0,21.2573998
2016-07-04,0,21.2573998
2016-07-05,0,21.2573998
2016-07-06,0,21.2573998
2016-07-07,0,21.2573998
2016-07-08,0,21.2573998
2016-07-09,0,21.2573998
2016-07-10,0,21.2573998
2016-07-11,0,21.2573998
2016-07-12,0.0055,21.2628998
2016-07-13,0,21.2628998
2016-07-14,0,21.2628998
2016-07-15,0.052521,21.3154208
2016-07-16,0,21.3154208
2016-07-17,0,21.3154208
2016-07-18,0,21.3154208
2016-07-19,0.1485,21.4639208
2016-07-20,0.11862,21.5825408
2016-07-21,0,21.5825408
2016-07-22,0,21.5825408
2016-07-23,0,21.5825408
2016-07-24,0,21.5825408
2016-07-25,0,21.5825408
2016-07-26,0,21.5825408
2016-07-27,0.066896,21.6494368
2016-07-28,0,21.6494368
2016-07-29,0.36332000000000003,22.012756800000002
2016-07-30,0,22.012756800000002
2016-07-31,0,22.012756800000002
2016-08-01,0,22.012756800000002
2016-08-02,0,22.012756800000002
2016-08-03,0,22.012756800000002
2016-08-04,0,22.012756800000002
2016-08-05,0,22.012756800000002
2016-08-06,0,22.012756800000002
2016-08-07,0,22.012756800000002
2016-08-08,0,22.012756800000002
2016-08-09,0,22.012756800000002
2016-08-10,0,22.012756800000002
2016-08-11,0,22.012756800000002
2016-08-12,0,22.012756800000002
2016-08-13,0,22.012756800000002
2016-08-14,0,22.012756800000002
2016-08-15,0,22.012756800000002
2016-08-16,0.108261,22.1210178
2016-08-17,0,22.1210178
2016-08-18,0.421173,22.5421908
2016-08-19,0,22.5421908
2016-08-20,0,22.5421908
2016-08-21,0,22.5421908
2016-08-22,0,22.5421908
2016-08-23,0,22.5421908
2016-08-24,0.10949,22.6516808
2016-08-25,0,22.6516808
2016-08-26,0,22.6516808
2016-08-27,0,22.6516808
2016-08-28,0,22.6516808
2016-08-29,0,22.6516808
2016-08-30,0,22.6516808
2016-08-31,0,22.6516808
2016-09-01,0,22.6516808
2016-09-02,0,22.6516808
2016-09-03,0,22.6516808
2016-09-04,0,22.6516808
2016-09-05,0,22.6516808
2016-09-06,0,22.6516808
2016-09-07,0,22.6516808
2016-09-08,0,22.6516808
2016-09-09,0,22.6516808
2016-09-10,0,22.6516808
2016-09-11,0,22.6516808
2016-09-12,0,22.6516808
2016-09-13,0,22.6516808
2016-09-14,0,22.6516808
2016-09-15,0.05139,22.7030708
2016-09-16,0,22.7030708
2016-09-17,0,22.7030708
2016-09-18,0,22.7030708
2016-09-19,1.162066,23.8651368
2016-09-20,0,23.8651368
2016-09-21,0,23.8651368
2016-09-22,0,23.8651368
2016-09-23,0,23.8651368
2016-09-24,0,23.8651368
2016-09-25,0,23.8651368
2016-09-26,0,23.8651368
2016-09-27,0,23.8651368
2016-09-28,0.309803,24.1749398
2016-09-29,0,24.1749398
2016-09-30,0,24.1749398
2016-10-01,0,24.1749398
2016-10-02,0,24.1749398
2016-10-03,0,24.1749398
2016-10-04,0,24.1749398
2016-10-05,0,24.1749398
2016-10-06,0,24.1749398
2016-10-07,0.00525,24.1801898
2016-10-08,0,24.1801898
2016-10-09,0,24.1801898
2016-10-10,0,24.1801898
2016-10-11,0,24.1801898
2016-10-12,0.626,24.8061898
2016-10-13,0,24.8061898
2016-10-14,0,24.8061898
2016-10-15,0,24.8061898
2016-10-16,0,24.8061898
2016-10-17,0,24.8061898
2016-10-18,0,24.8061898
2016-10-19,0,24.8061898
2016-10-20,0.17349499999999998,24.9796848
2016-10-21,0,24.9796848
2016-10-22,0,24.9796848
2016-10-23,0,24.9796848
2016-10-24,0,24.9796848
2016-10-25,0,24.9796848
2016-10-26,0.129525,25.1092098
2016-10-27,0,25.1092098
2016-10-28,0,25.1092098
2016-10-29,0,25.1092098
2016-10-30,0,25.1092098
2016-10-31,0,25.1092098
2016-11-01,0.08684,25.1960498
2016-11-02,0,25.1960498
2016-11-03,0.721273,25.9173228
2016-11-04,0,25.9173228
2016-11-05,0,25.9173228
2016-11-06,0,25.9173228
2016-11-07,0.00754,25.9248628
2016-11-08,0.2456,26.1704628
2016-11-09,0,26.1704628
2016-11-10,0,26.1704628
2016-11-11,0,26.1704628
2016-11-12,0,26.1704628
2016-11-13,0,26.1704628
2016-11-14,0,26.1704628
2016-11-15,0,26.1704628
2016-11-16,0.10893,26.2793928
2016-11-17,0,26.2793928
2016-11-18,0,26.2793928
2016-11-19,0,26.2793928
2016-11-20,0,26.2793928
2016-11-21,0,26.2793928
2016-11-22,0,26.2793928
2016-11-23,0,26.2793928
2016-11-24,0,26.2793928
2016-11-25,0,26.2793928
2016-11-26,0,26.2793928
2016-11-27,0,26.2793928
2016-11-28,0,26.2793928
2016-11-29,0,26.2793928
2016-11-30,0,26.2793928
2016-12-01,0,26.2793928
2016-12-02,0,26.2793928
2016-12-03,0,26.2793928
2016-12-04,0,26.2793928
2016-12-05,0,26.2793928
2016-12-06,0.20202,26.4814128
2016-12-07,0,26.4814128
2016-12-08,0.02054,26.5019528
2016-12-09,0,26.5019528
2016-12-10,0,26.5019528
2016-12-11,0,26.5019528
2016-12-12,0,26.5019528
2016-12-13,0,26.5019528
2016-12-14,1.981403,28.483355800000002
2016-12-15,0,28.483355800000002
2016-12-16,0.10504,28.5883958
2016-12-17,0,28.5883958
2016-12-18,0,28.5883958
2016-12-19,0,28.5883958
2016-12-20,0,28.5883958
2016-12-21,0.023115,28.6115108
2016-12-22,0,28.6115108
2016-12-23,0.01099,28.6225008
2016-12-24,0,28.6225008
2016-12-25,0,28.6225008
2016-12-26,0,28.6225008
2016-12-27,0.081786,28.7042868
2016-12-28,0.326169,29.0304558
2016-12-29,0,29.0304558
2016-12-30,0,29.0304558
2016-12-31,0,29.0304558
2017-01-01,0,29.0304558
2017-01-02,0,29.0304558
2017-01-03,0,29.0304558
2017-01-04,0,29.0304558
2017-01-05,0,29.0304558
2017-01-06,0,29.0304558
2017-01-07,0,29.0304558
2017-01-08,0,29.0304558
2017-01-09,0,29.0304558
2017-01-10,0.414485,29.4449408
2017-01-11,0,29.4449408
2017-01-12,0,29.4449408
2017-01-13,0,29.4449408
2017-01-14,0,29.4449408
2017-01-15,0,29.4449408
2017-01-16,0,29.4449408
2017-01-17,0,29.4449408
2017-01-18,0.573465,30.0184058
2017-01-19,0,30.0184058
2017-01-20,0,30.0184058
2017-01-21,0,30.0184058
2017-01-22,0,30.0184058
2017-01-23,0,30.0184058
2017-01-24,0,30.0184058
2017-01-25,0.006285,30.024690800000002
2017-01-26,0.9838979999999999,31.008588800000002
2017-01-27,0,31.008588800000002
2017-01-28,0,31.008588800000002
2017-01-29,0,31.008588800000002
2017-01-30,0,31.008588800000002
2017-01-31,0.60092,31.6095088
2017-02-01,0,31.6095088
2017-02-02,0,31.6095088
2017-02-03,0,31.6095088
2017-02-04,0,31.6095088
2017-02-05,0,31.6095088
2017-02-06,0,31.6095088
2017-02-07,0,31.6095088
2017-02-08,0,31.6095088
2017-02-09,0,31.6095088
2017-02-10,0,31.6095088
2017-02-11,0,31.6095088
2017-02-12,0,31.6095088
2017-02-13,0,31.6095088
2017-02-14,0,31.6095088
2017-02-15,0,31.6095088
2017-02-16,0,31.6095088
2017-02-17,0,31.6095088
2017-02-18,0,31.6095088
2017-02-19,0,31.6095088
2017-02-20,0,31.6095088
2017-02-21,0,31.6095088
2017-02-22,0,31.6095088
2017-02-23,0.213893,31.8234018
2017-02-24,0,31.8234018
2017-02-25,0,31.8234018
2017-02-26,0,31.8234018
2017-02-27,0.00895,31.8323518
2017-02-28,0,31.8323518
2017-03-01,0.01064,31.8429918
2017-03-02,0,31.8429918
2017-03-03,0,31.8429918
2017-03-04,0,31.8429918
2017-03-05,0,31.8429918
2017-03-06,0,31.8429918
2017-03-07,0,31.8429918
2017-03-08,0,31.8429918
2017-03-09,0.005525,31.8485168
2017-03-10,0.053625,31.9021418
2017-03-11,0,31.9021418
2017-03-12,0,31.9021418
2017-03-13,0,31.9021418
2017-03-14,0,31.9021418
2017-03-15,0.15696,32.0591018
2017-03-16,0,32.0591018
2017-03-17,0,32.0591018
2017-03-18,0,32.0591018
2017-03-19,0,32.0591018
2017-03-20,0,32.0591018
2017-03-21,0.16652,32.2256218
2017-03-22,0,32.2256218
2017-03-23,0.443225,32.6688468
2017-03-24,0,32.6688468
2017-03-25,0,32.6688468
2017-03-26,0,32.6688468
2017-03-27,0,32.6688468
2017-03-28,0,32.6688468
2017-03-29,0,32.6688468
2017-03-30,0,32.6688468
2017-03-31,0,32.6688468
2017-04-01,0,32.6688468
2017-04-02,0,32.6688468
2017-04-03,0,32.6688468
2017-04-04,0,32.6688468
2017-04-05,0,32.6688468
2017-04-06,0,32.6688468
2017-04-07,0,32.6688468
2017-04-08,0,32.6688468
2017-04-09,0,32.6688468
2017-04-10,0,32.6688468
2017-04-11,0,32.6688468
2017-04-12,0,32.6688468
2017-04-13,0,32.6688468
2017-04-14,0,32.6688468
2017-04-15,0,32.6688468
2017-04-16,0,32.6688468
2017-04-17,0,32.6688468
2017-04-18,0.187847,32.8566938
2017-04-19,0,32.8566938
2017-04-20,0.349395,33.2060888
2017-04-21,0,33.2060888
2017-04-22,0,33.2060888
2017-04-23,0,33.2060888
2017-04-24,0,33.2060888
2017-04-25,0,33.2060888
2017-04-26,2.52526,35.7313488
2017-04-27,0,35.7313488
2017-04-28,0.338739,36.0700878
2017-04-29,0,36.0700878
2017-04-30,0,36.0700878
2017-05-01,0,36.0700878
2017-05-02,0,36.0700878
2017-05-03,0,36.0700878
2017-05-04,0,36.0700878
2017-05-05,0.08789000000000001,36.1579778
2017-05-06,0,36.1579778
2017-05-07,0,36.1579778
2017-05-08,0,36.1579778
2017-05-09,0,36.1579778
2017-05-10,0,36.1579778
2017-05-11,0,36.1579778
2017-05-12,0.011568,36.1695458
2017-05-13,0,36.1695458
2017-05-14,0,36.1695458
2017-05-15,0,36.1695458
2017-05-16,0.010005,36.1795508
2017-05-17,0,36.1795508
2017-05-18,0,36.1795508
2017-05-19,0,36.1795508
2017-05-20,0,36.1795508
2017-05-21,0,36.1795508
2017-05-22,0,36.1795508
2017-05-23,0.079673,36.2592238
2017-05-24,0,36.2592238
2017-05-25,0,36.2592238
2017-05-26,0,36.2592238
2017-05-27,0,36.2592238
2017-05-28,0,36.2592238
2017-05-29,0,36.2592238
2017-05-30,0,36.2592238
2017-05-31,0,36.2592238
2017-06-01,0.22347,36.4826938
2017-06-02,0,36.4826938
2017-06-03,0,36.4826938
2017-06-04,0,36.4826938
2017-06-05,0,36.4826938
2017-06-06,0.00884,36.4915338
2017-06-07,0,36.4915338
2017-06-08,0,36.4915338
2017-06-09,0,36.4915338
2017-06-10,0,36.4915338
2017-06-11,0,36.4915338
2017-06-12,0,36.4915338
2017-06-13,0,36.4915338
2017-06-14,0,36.4915338
2017-06-15,0,36.4915338
2017-06-16,0,36.4915338
2017-06-17,0,36.4915338
2017-06-18,0,36.4915338
2017-06-19,0.405345,36.8968788
2017-06-20,0,36.8968788
2017-06-21,0,36.8968788
2017-06-22,0,36.8968788
2017-06-23,0,36.8968788
2017-06-24,0,36.8968788
2017-06-25,0,36.8968788
2017-06-26,0,36.8968788
2017-06-27,0,36.8968788
2017-06-28,0.243425,37.1403038
2017-06-29,0.357705,37.4980088
2017-06-30,0,37.4980088
2017-07-01,0,37.4980088
2017-07-02,0,37.4980088
2017-07-03,0,37.4980088
2017-07-04,0,37.4980088
2017-07-05,0,37.4980088
2017-07-06,0.03956,37.5375688
2017-07-07,0,37.5375688
2017-07-08,0,37.5375688
2017-07-09,0,37.5375688
2017-07-10,0,37.5375688
2017-07-11,0,37.5375688
2017-07-12,0,37.5375688
2017-07-13,0,37.5375688
2017-07-14,0,37.5375688
2017-07-15,0,37.5375688
2017-07-16,0,37.5375688
2017-07-17,0,37.5375688
2017-07-18,0,37.5375688
2017-07-19,0,37.5375688
2017-07-20,0.592457,38.1300258
2017-07-21,0,38.1300258
2017-07-22,0,38.1300258
2017-07-23,0,38.1300258
2017-07-24,0.02187,38.1518958
2017-07-25,0,38.1518958
2017-07-26,0,38.1518958
2017-07-27,0,38.1518958
2017-07-28,0.011099999999999999,38.1629958
2017-07-29,0,38.1629958
2017-07-30,0,38.1629958
2017-07-31,0,38.1629958
2017-08-01,0,38.1629958
2017-08-02,0,38.1629958
2017-08-03,0,38.1629958
2017-08-04,0,38.1629958
2017-08-05,0,38.1629958
2017-08-06,0,38.1629958
2017-08-07,0,38.1629958
2017-08-08,0.043769999999999996,38.2067658
2017-08-09,0,38.2067658
2017-08-10,0,38.2067658
2017-08-11,0.160575,38.3673408
2017-08-12,0,38.3673408
2017-08-13,0,38.3673408
2017-08-14,0,38.3673408
2017-08-15,0,38.3673408
2017-08-16,0,38.3673408
2017-08-17,0,38.3673408
2017-08-18,0,38.3673408
2017-08-19,0,38.3673408
2017-08-20,0,38.3673408
2017-08-21,0,38.3673408
2017-08-22,0,38.3673408
2017-08-23,0,38.3673408
2017-08-24,0,38.3673408
2017-08-25,1.054565,39.4219058
2017-08-26,0,39.4219058
2017-08-27,0,39.4219058
2017-08-28,0,39.4219058
2017-08-29,0.309872,39.7317778
2017-08-30,0,39.7317778
2017-08-31,0,39.7317778
2017-09-01,0,39.7317778
2017-09-02,0,39.7317778
2017-09-03,0,39.7317778
2017-09-04,0,39.7317778
2017-09-05,0,39.7317778
2017-09-06,0,39.7317778
2017-09-07,0,39.7317778
2017-09-08,0.341955,40.0737328
2017-09-09,0,40.0737328
2017-09-10,0,40.0737328
2017-09-11,0,40.0737328
2017-09-12,0.240915,40.3146478
2017-09-13,0,40.3146478
2017-09-14,0,40.3146478
2017-09-15,0,40.3146478
2017-09-16,0,40.3146478
2017-09-17,0,40.3146478
2017-09-18,0,40.3146478
2017-09-19,0,40.3146478
2017-09-20,0,40.3146478
2017-09-21,0,40.3146478
2017-09-22,0,40.3146478
2017-09-23,0,40.3146478
2017-09-24,0,40.3146478
2017-09-25,0.186085,40.5007328
2017-09-26,0,40.5007328
2017-09-27,0.0054,40.5061328
2017-09-28,0,40.5061328
2017-09-29,0,40.5061328
2017-09-30,0,40.5061328
2017-10-01,0,40.5061328
2017-10-02,0,40.5061328
2017-10-03,0,40.5061328
2017-10-04,0,40.5061328
2017-10-05,0,40.5061328
2017-10-06,0,40.5061328
2017-10-07,0,40.5061328
2017-10-08,0,40.5061328
2017-10-09,0,40.5061328
2017-10-10,0,40.5061328
2017-10-11,0,40.5061328
2017-10-12,0,40.5061328
2017-10-13,0.029464999999999998,40.5355978
2017-10-14,0,40.5355978
2017-10-15,0,40.5355978
2017-10-16,0.080515,40.6161128
2017-10-17,0,40.6161128
2017-10-18,0,40.6161128
2017-10-19,0,40.6161128
2017-10-20,0.01078,40.6268928
2017-10-21,0,40.6268928
2017-10-22,0,40.6268928
2017-10-23,0.013355,40.6402478
2017-10-24,0,40.6402478
2017-10-25,0,40.6402478
2017-10-26,0,40.6402478
2017-10-27,0.32681499999999997,40.9670628
2017-10-28,0,40.9670628
2017-10-29,0,40.9670628
2017-10-30,0,40.9670628
2017-10-31,0,40.9670628
2017-11-01,0,40.9670628
2017-11-02,2.06214,43.0292028
2017-11-03,0,43.0292028
2017-11-04,0,43.0292028
2017-11-05,0,43.0292028
2017-11-06,0,43.0292028
2017-11-07,0,43.0292028
2017-11-08,0,43.0292028
2017-11-09,0,43.0292028
2017-11-10,0,43.0292028
2017-11-11,0,43.0292028
2017-11-12,0,43.0292028
2017-11-13,0.153547,43.182749799999996
2017-11-14,0,43.182749799999996
2017-11-15,0,43.182749799999996
2017-11-16,0,43.182749799999996
2017-11-17,0,43.182749799999996
2017-11-18,0,43.182749799999996
2017-11-19,0,43.182749799999996
2017-11-20,0.074715,43.2574648
2017-11-21,0.24372000000000002,43.5011848
2017-11-22,0,43.5011848
2017-11-23,0,43.5011848
2017-11-24,0,43.5011848
2017-11-25,0,43.5011848
2017-11-26,0,43.5011848
2017-11-27,0.2716,43.7727848
2017-11-28,0,43.7727848
2017-11-29,0,43.7727848
2017-11-30,0,43.7727848
2017-12-01,0,43.7727848
2017-12-02,0,43.7727848
2017-12-03,0,43.7727848
2017-12-04,0,43.7727848
2017-12-05,0,43.7727848
2017-12-06,0,43.7727848
2017-12-07,0,43.7727848
2017-12-08,0,43.7727848
2017-12-09,0,43.7727848
2017-12-10,0,43.7727848
2017-12-11,0,43.7727848
2017-12-12,0.09745,43.8702348
2017-12-13,0,43.8702348
2017-12-14,0,43.8702348
2017-12-15,0,43.8702348
2017-12-16,0,43.8702348
2017-12-17,0,43.8702348
2017-12-18,0.1836,44.0538348
2017-12-19,0,44.0538348
2017-12-20,0.00945,44.0632848
2017-12-21,0,44.0632848
2017-12-22,0,44.0632848
2017-12-23,0,44.0632848
2017-12-24,0,44.0632848
2017-12-25,0,44.0632848
2017-12-26,0,44.0632848
2017-12-27,0,44.0632848
2017-12-28,0,44.0632848
2017-12-29,0,44.0632848
2017-12-30,0,44.0632848
2017-12-31,0,44.0632848
2018-01-01,0,44.0632848
2018-01-02,0,44.0632848
2018-01-03,0.499995,44.5632798
2018-01-04,0,44.5632798
2018-01-05,0,44.5632798
2018-01-06,0,44.5632798
2018-01-07,0,44.5632798
2018-01-08,0,44.5632798
2018-01-09,0.181615,44.7448948
2018-01-10,0,44.7448948
2018-01-11,0.015265,44.7601598
2018-01-12,0.292715,45.0528748
2018-01-13,0,45.0528748
2018-01-14,0,45.0528748
2018-01-15,0,45.0528748
2018-01-16,0,45.0528748
2018-01-17,0,45.0528748
2018-01-18,0,45.0528748
2018-01-19,0.00495,45.0578248
2018-01-20,0,45.0578248
2018-01-21,0,45.0578248
2018-01-22,0,45.0578248
2018-01-23,0.12066,45.1784848
2018-01-24,0,45.1784848
2018-01-25,0.079525,45.258009799999996
2018-01-26,0,45.258009799999996
2018-01-27,0,45.258009799999996
2018-01-28,0,45.258009799999996
2018-01-29,0,45.258009799999996
2018-01-30,0.268583,45.5265928
2018-01-31,0.966525,46.4931178
